workload_id,teacher_id,date,status,teaching_hours,num_classes,country
NGA_TCH_00000133_WL_039,NGA_TCH_00000133,2025-09-12 23:15:34.737381,Present,6.0,3.0,Nigeria
NGA_TCH_00002334_WL_003,NGA_TCH_00002334,2025-05-24 23:15:44.309371,Present,7.0,2.0,Nigeria
NGA_TCH_00002402_WL_000,NGA_TCH_00002402,2025-10-07 23:15:44.631693,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000072_WL_035,NGA_TCH_00000072,2025-08-05 23:15:34.436196,Present,7.0,3.0,Nigeria
NGA_TCH_00001033_WL_000,NGA_TCH_00001033,2025-07-28 23:15:38.514275,Present,0.0,3.0,Nigeria
NGA_TCH_00001102_WL_006,NGA_TCH_00001102,2025-08-09 23:15:38.800463,Present,2.0,5.0,Nigeria
NGA_TCH_00001648_WL_000,NGA_TCH_00001648,2025-09-24 23:15:41.105288,Present,1.0,3.0,Nigeria
NGA_TCH_00000861_WL_012,NGA_TCH_00000861,2025-06-28 23:15:37.776655,Present,6.0,5.0,Nigeria
NGA_TCH_00001550_WL_003,NGA_TCH_00001550,2025-09-13 23:15:40.712394,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000541_WL_016,NGA_TCH_00000541,2025-06-07 23:15:36.418221,Training,0.0,0.0,Nigeria
NGA_TCH_00002388_WL_018,NGA_TCH_00002388,2025-10-15 23:15:44.571078,Present,4.0,1.0,Nigeria
NGA_TCH_00000760_WL_039,NGA_TCH_00000760,2025-05-11 23:15:37.299444,Present,4.0,5.0,Nigeria
NGA_TCH_00000204_WL_035,NGA_TCH_00000204,2025-10-21 23:15:35.017258,Present,3.0,1.0,Nigeria
NGA_TCH_00000205_WL_000,NGA_TCH_00000205,2025-05-03 23:15:35.019090,Present,4.0,3.0,Nigeria
NGA_TCH_00001285_WL_025,NGA_TCH_00001285,2025-10-03 23:15:39.559819,Present,2.0,5.0,Nigeria
NGA_TCH_00000056_WL_007,NGA_TCH_00000056,2025-10-09 23:15:34.368399,Present,8.0,0.0,Nigeria
NGA_TCH_00000428_WL_024,NGA_TCH_00000428,2025-06-23 23:15:35.940279,Present,1.0,4.0,Nigeria
NGA_TCH_00000537_WL_003,NGA_TCH_00000537,2025-07-15 23:15:36.399837,Present,,2.0,Nigeria
NGA_TCH_00002164_WL_033,NGA_TCH_00002164,2025-08-21 23:15:43.374852,Present,0.0,2.0,Nigeria
NGA_TCH_00000910_WL_042,NGA_TCH_00000910,2025-08-21 23:15:38.018917,Absent,0.0,0.0,Nigeria
NGA_TCH_00000617_WL_027,NGA_TCH_00000617,2025-09-28 23:15:36.726322,Present,1.0,,Nigeria
NGA_TCH_00001143_WL_012,NGA_TCH_00001143,2025-04-29 23:15:38.969801,Present,1.0,0.0,Nigeria
NGA_TCH_00001523_WL_015,NGA_TCH_00001523,2025-06-01 23:15:40.601434,Absent,0.0,0.0,Nigeria
NGA_TCH_00000258_WL_038,NGA_TCH_00000258,2025-10-08 23:15:35.253909,Present,2.0,1.0,Nigeria
NGA_TCH_00002505_WL_019,NGA_TCH_00002505,2025-07-03 23:15:45.095044,Present,3.0,5.0,Nigeria
NGA_TCH_00001067_WL_023,NGA_TCH_00001067,2025-08-10 23:15:38.657101,Absent,0.0,0.0,Nigeria
NGA_TCH_00002371_WL_014,NGA_TCH_00002371,2025-09-05 23:15:44.488831,Present,4.0,1.0,Nigeria
NGA_TCH_00001879_WL_001,NGA_TCH_00001879,2025-10-09 23:15:42.060574,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000984_WL_021,NGA_TCH_00000984,2025-08-16 23:15:38.305412,Present,2.0,3.0,Nigeria
NGA_TCH_00001187_WL_020,NGA_TCH_00001187,2025-05-19 23:15:39.153887,Present,5.0,3.0,Nigeria
NGA_TCH_00001122_WL_017,NGA_TCH_00001122,2025-06-23 23:15:38.882120,Absent,0.0,0.0,Nigeria
NGA_TCH_00002305_WL_019,NGA_TCH_00002305,2025-07-20 23:15:44.185709,Present,7.0,4.0,Nigeria
NGA_TCH_00000310_WL_045,NGA_TCH_00000310,2025-05-06 23:15:35.463373,Present,1.0,0.0,Nigeria
NGA_TCH_00001592_WL_016,NGA_TCH_00001592,2025-10-05 23:15:40.884465,Absent,0.0,,Nigeria
NGA_TCH_00001742_WL_025,NGA_TCH_00001742,2025-08-15 23:15:41.489911,Present,6.0,2.0,Nigeria
NGA_TCH_00002521_WL_012,NGA_TCH_00002521,2025-07-19 23:15:45.161074,Present,3.0,5.0,Nigeria
NGA_TCH_00001254_WL_016,NGA_TCH_00001254,2025-05-17 23:15:39.428985,Present,6.0,4.0,Nigeria
NGA_TCH_00001562_WL_040,NGA_TCH_00001562,2025-09-08 23:15:40.760143,Present,2.0,4.0,Nigeria
NGA_TCH_00001514_WL_002,NGA_TCH_00001514,2025-07-19 23:15:40.564865,Absent,0.0,0.0,Nigeria
NGA_TCH_00000760_WL_036,NGA_TCH_00000760,2025-09-27 23:15:37.299145,Present,,3.0,Nigeria
NGA_TCH_00002074_WL_030,NGA_TCH_00002074,2025-09-29 23:15:42.994739,Present,4.0,2.0,Nigeria
NGA_TCH_00001867_WL_016,NGA_TCH_00001867,2025-06-15 23:15:42.010634,Present,,5.0,Nigeria
NGA_TCH_00001195_WL_009,NGA_TCH_00001195,2025-06-01 23:15:39.184752,Present,3.0,3.0,Nigeria
NGA_TCH_00002792_WL_034,NGA_TCH_00002792,2025-06-06 23:15:46.418792,Present,0.0,4.0,Nigeria
NGA_TCH_00000345_WL_005,NGA_TCH_00000345,2025-08-19 23:15:35.608194,Present,4.0,4.0,Nigeria
NGA_TCH_00001968_WL_036,NGA_TCH_00001968,2025-10-17 23:15:42.502505,Present,8.0,0.0,Nigeria
NGA_TCH_00001090_WL_002,NGA_TCH_00001090,2025-05-09 23:15:38.751471,Present,4.0,3.0,Nigeria
NGA_TCH_00001156_WL_018,NGA_TCH_00001156,2025-09-07 23:15:39.032081,Present,1.0,3.0,Nigeria
NGA_TCH_00000878_WL_006,NGA_TCH_00000878,2025-06-20 23:15:37.864800,Present,3.0,5.0,Nigeria
NGA_TCH_00001588_WL_030,NGA_TCH_00001588,2025-06-19 23:15:40.867189,Present,8.0,2.0,Nigeria
NGA_TCH_00002724_WL_005,NGA_TCH_00002724,2025-10-10 23:15:46.021608,Present,0.0,2.0,Nigeria
NGA_TCH_00000623_WL_024,NGA_TCH_00000623,2025-08-27 23:15:36.751266,Present,8.0,2.0,Nigeria
NGA_TCH_00000496_WL_020,NGA_TCH_00000496,2025-06-24 23:15:36.226838,Present,6.0,4.0,Nigeria
NGA_TCH_00001597_WL_000,NGA_TCH_00001597,2025-06-27 23:15:40.900824,Absent,0.0,0.0,Nigeria
NGA_TCH_00002808_WL_015,NGA_TCH_00002808,2025-07-22 23:15:46.673630,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000678_WL_024,NGA_TCH_00000678,2025-08-01 23:15:36.968095,Present,2.0,1.0,Nigeria
NGA_TCH_00001422_WL_000,NGA_TCH_00001422,2025-08-26 23:15:40.112039,Present,6.0,0.0,Nigeria
NGA_TCH_00001669_WL_010,NGA_TCH_00001669,2025-05-21 23:15:41.192254,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000888_WL_013,NGA_TCH_00000888,2025-07-21 23:15:37.925243,Present,2.0,0.0,Nigeria
NGA_TCH_00001732_WL_016,NGA_TCH_00001732,2025-06-18 23:15:41.454505,Present,5.0,0.0,Nigeria
NGA_TCH_00002640_WL_043,NGA_TCH_00002640,2025-07-09 23:15:45.686295,Present,1.0,4.0,Nigeria
NGA_TCH_00002299_WL_019,NGA_TCH_00002299,2025-05-08 23:15:44.159323,Present,2.0,5.0,
NGA_TCH_00001461_WL_029,NGA_TCH_00001461,2025-04-28 23:15:40.353851,Present,8.0,3.0,Nigeria
NGA_TCH_00000960_WL_035,NGA_TCH_00000960,2025-06-13 23:15:38.217737,Present,1.0,4.0,Nigeria
NGA_TCH_00002363_WL_033,NGA_TCH_00002363,2025-06-24 23:15:44.449982,Absent,0.0,0.0,Nigeria
NGA_TCH_00002095_WL_013,NGA_TCH_00002095,2025-05-24 23:15:43.088296,Present,5.0,0.0,Nigeria
NGA_TCH_00001905_WL_010,NGA_TCH_00001905,2025-05-24 23:15:42.202873,Present,5.0,0.0,Nigeria
NGA_TCH_00002531_WL_034,NGA_TCH_00002531,2025-04-27 23:15:45.209871,Training,0.0,0.0,Nigeria
NGA_TCH_00000370_WL_020,NGA_TCH_00000370,2025-07-11 23:15:35.708947,Present,4.0,4.0,Nigeria
NGA_TCH_00000235_WL_022,NGA_TCH_00000235,2025-09-24 23:15:35.148569,Present,1.0,1.0,Nigeria
NGA_TCH_00002665_WL_012,NGA_TCH_00002665,2025-07-08 23:15:45.785291,Present,6.0,3.0,Nigeria
NGA_TCH_00000395_WL_010,NGA_TCH_00000395,2025-07-14 23:15:35.799747,Present,7.0,1.0,Nigeria
NGA_TCH_00000875_WL_010,NGA_TCH_00000875,2025-07-19 23:15:37.852961,Present,,3.0,Nigeria
NGA_TCH_00002064_WL_021,NGA_TCH_00002064,2025-07-17 23:15:42.951507,Absent,0.0,0.0,Nigeria
NGA_TCH_00000571_WL_044,NGA_TCH_00000571,2025-09-23 23:15:36.535536,On Leave,0.0,0.0,Nigeria
NGA_TCH_00001645_WL_014,NGA_TCH_00001645,2025-06-23 23:15:41.097126,Present,0.0,5.0,Nigeria
NGA_TCH_00000589_WL_014,NGA_TCH_00000589,2025-06-03 23:15:36.611022,Present,1.0,2.0,Nigeria
NGA_TCH_00001041_WL_004,NGA_TCH_00001041,2025-08-04 23:15:38.548149,Present,7.0,0.0,Nigeria
NGA_TCH_00000242_WL_011,NGA_TCH_00000242,2025-05-09 23:15:35.182040,Present,7.0,3.0,Nigeria
NGA_TCH_00002227_WL_037,NGA_TCH_00002227,2025-07-06 23:15:43.740258,Present,5.0,1.0,Nigeria
NGA_TCH_00002202_WL_036,NGA_TCH_00002202,2025-06-12 23:15:43.548856,Present,7.0,0.0,Nigeria
NGA_TCH_00002210_WL_010,NGA_TCH_00002210,2025-09-08 23:15:43.584848,Present,1.0,5.0,Nigeria
NGA_TCH_00002850_WL_042,NGA_TCH_00002850,2025-05-07 23:15:46.890753,Present,8.0,2.0,Nigeria
NGA_TCH_00002634_WL_001,NGA_TCH_00002634,2025-08-06 23:15:45.656055,Present,1.0,4.0,Nigeria
NGA_TCH_00000843_WL_028,NGA_TCH_00000843,2025-10-17 23:15:37.616936,Training,0.0,0.0,Nigeria
NGA_TCH_00000989_WL_020,NGA_TCH_00000989,2025-04-30 23:15:38.322232,Present,6.0,0.0,Nigeria
NGA_TCH_00000477_WL_004,NGA_TCH_00000477,2025-05-23 23:15:36.141788,Present,1.0,5.0,Nigeria
NGA_TCH_00001414_WL_017,NGA_TCH_00001414,2025-09-26 23:15:40.082644,Present,4.0,1.0,Nigeria
NGA_TCH_00001773_WL_025,NGA_TCH_00001773,2025-07-30 23:15:41.613699,Present,6.0,4.0,Nigeria
NGA_TCH_00000402_WL_041,NGA_TCH_00000402,2025-06-05 23:15:35.835019,Present,4.0,5.0,Nigeria
NGA_TCH_00001473_WL_013,NGA_TCH_00001473,2025-08-12 23:15:40.406398,Present,6.0,1.0,Nigeria
NGA_TCH_00000229_WL_024,NGA_TCH_00000229,2025-06-01 23:15:35.119909,Present,3.0,1.0,Nigeria
NGA_TCH_00000818_WL_017,NGA_TCH_00000818,2025-05-31 23:15:37.521412,Absent,0.0,0.0,Nigeria
NGA_TCH_00001968_WL_019,NGA_TCH_00001968,2025-09-18 23:15:42.500087,Present,8.0,3.0,Nigeria
NGA_TCH_00002008_WL_023,NGA_TCH_00002008,2025-08-10 23:15:42.695281,Present,2.0,0.0,Nigeria
NGA_TCH_00000976_WL_001,NGA_TCH_00000976,2025-09-24 23:15:38.272346,Present,7.0,1.0,Nigeria
NGA_TCH_00001222_WL_014,NGA_TCH_00001222,2025-07-07 23:15:39.299593,Present,3.0,3.0,Nigeria
NGA_TCH_00001043_WL_024,NGA_TCH_00001043,2025-08-13 23:15:38.560025,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002768_WL_019,NGA_TCH_00002768,2025-07-28 23:15:46.222410,Present,0.0,1.0,Nigeria
NGA_TCH_00001794_WL_008,NGA_TCH_00001794,2025-05-29 23:15:41.697604,Present,8.0,4.0,Nigeria
NGA_TCH_00001048_WL_009,NGA_TCH_00001048,2025-07-02 23:15:38.579504,Present,,5.0,Nigeria
NGA_TCH_00001963_WL_001,NGA_TCH_00001963,2025-08-24 23:15:42.477316,Present,8.0,2.0,Nigeria
NGA_TCH_00000266_WL_018,NGA_TCH_00000266,2025-07-31 23:15:35.283788,Present,3.0,2.0,Nigeria
NGA_TCH_00002451_WL_004,NGA_TCH_00002451,2025-06-17 23:15:44.839679,Present,6.0,1.0,Nigeria
NGA_TCH_00000479_WL_017,NGA_TCH_00000479,2025-05-12 23:15:36.150032,Present,0.0,2.0,Nigeria
NGA_TCH_00000609_WL_024,NGA_TCH_00000609,2025-07-16 23:15:36.689429,Present,5.0,4.0,Nigeria
NGA_TCH_00001740_WL_006,NGA_TCH_00001740,2025-07-06 23:15:41.480301,Present,3.0,2.0,Nigeria
NGA_TCH_00001750_WL_023,NGA_TCH_00001750,2025-07-22 23:15:41.516636,Present,4.0,4.0,Nigeria
NGA_TCH_00002474_WL_008,NGA_TCH_00002474,2025-10-20 23:15:44.944419,Present,0.0,5.0,Nigeria
NGA_TCH_00001912_WL_007,NGA_TCH_00001912,2025-05-15 23:15:42.243957,Absent,0.0,0.0,Nigeria
NGA_TCH_00002257_WL_022,NGA_TCH_00002257,2025-07-22 23:15:43.929951,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000980_WL_000,NGA_TCH_00000980,2025-09-26 23:15:38.287561,Present,8.0,3.0,Nigeria
NGA_TCH_00001217_WL_035,NGA_TCH_00001217,2025-06-27 23:15:39.275807,Absent,0.0,0.0,Nigeria
NGA_TCH_00002613_WL_007,NGA_TCH_00002613,2025-05-06 23:15:45.577950,Present,0.0,4.0,Nigeria
NGA_TCH_00002142_WL_016,NGA_TCH_00002142,2025-10-19 23:15:43.278430,Present,3.0,0.0,Nigeria
NGA_TCH_00000841_WL_025,NGA_TCH_00000841,2025-08-19 23:15:37.610668,Present,1.0,3.0,Nigeria
NGA_TCH_00001095_WL_011,NGA_TCH_00001095,2025-08-14 23:15:38.770919,Absent,0.0,0.0,Nigeria
NGA_TCH_00002193_WL_042,NGA_TCH_00002193,2025-09-30 23:15:43.505995,Present,3.0,0.0,Nigeria
NGA_TCH_00002770_WL_003,NGA_TCH_00002770,2025-08-26 23:15:46.230900,Present,4.0,2.0,Nigeria
NGA_TCH_00000695_WL_023,NGA_TCH_00000695,2025-05-07 23:15:37.034622,On Leave,,0.0,Nigeria
NGA_TCH_00001751_WL_021,NGA_TCH_00001751,2025-05-30 23:15:41.521227,Present,7.0,,Nigeria
NGA_TCH_00001977_WL_029,NGA_TCH_00001977,2025-08-27 23:15:42.547563,Present,8.0,5.0,Nigeria
NGA_TCH_00000336_WL_016,NGA_TCH_00000336,2025-05-28 23:15:35.572731,Training,0.0,0.0,Nigeria
NGA_TCH_00000456_WL_006,NGA_TCH_00000456,2025-07-18 23:15:36.054065,Present,3.0,4.0,Nigeria
NGA_TCH_00001343_WL_013,NGA_TCH_00001343,2025-04-25 23:15:39.785664,Present,2.0,0.0,Nigeria
NGA_TCH_00000982_WL_032,NGA_TCH_00000982,2025-08-26 23:15:38.299796,Present,5.0,5.0,Nigeria
NGA_TCH_00000400_WL_013,NGA_TCH_00000400,2025-05-21 23:15:35.821205,Present,6.0,1.0,Nigeria
NGA_TCH_00002585_WL_012,NGA_TCH_00002585,2025-04-30 23:15:45.461835,Present,4.0,1.0,Nigeria
NGA_TCH_00002809_WL_028,NGA_TCH_00002809,2025-05-20 23:15:46.678123,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000493_WL_009,NGA_TCH_00000493,2025-05-28 23:15:36.213726,On Leave,0.0,0.0,Nigeria
NGA_TCH_00001797_WL_031,NGA_TCH_00001797,2025-04-27 23:15:41.714718,Present,7.0,4.0,Nigeria
NGA_TCH_00000937_WL_021,NGA_TCH_00000937,2025-09-22 23:15:38.125003,Present,4.0,3.0,Nigeria
NGA_TCH_00002269_WL_044,NGA_TCH_00002269,2025-07-27 23:15:44.014792,Present,6.0,1.0,Nigeria
NGA_TCH_00002589_WL_019,NGA_TCH_00002589,2025-04-27 23:15:45.479059,Absent,0.0,0.0,Nigeria
NGA_TCH_00002664_WL_041,NGA_TCH_00002664,2025-07-24 23:15:45.783495,Present,8.0,1.0,Nigeria
NGA_TCH_00000515_WL_031,NGA_TCH_00000515,2025-06-09 23:15:36.304950,Present,4.0,2.0,Nigeria
NGA_TCH_00001240_WL_003,NGA_TCH_00001240,2025-05-24 23:15:39.374095,Present,2.0,0.0,Nigeria
NGA_TCH_00000996_WL_013,NGA_TCH_00000996,2025-05-05 23:15:38.355303,Present,5.0,3.0,Nigeria
NGA_TCH_00001737_WL_001,NGA_TCH_00001737,2025-04-30 23:15:41.472174,Present,4.0,4.0,Nigeria
NGA_TCH_00000773_WL_014,NGA_TCH_00000773,2025-07-05 23:15:37.345823,Present,3.0,1.0,Nigeria
NGA_TCH_00002433_WL_008,NGA_TCH_00002433,2025-10-13 23:15:44.763679,Present,1.0,1.0,Nigeria
NGA_TCH_00000391_WL_020,NGA_TCH_00000391,2025-07-07 23:15:35.786662,Present,8.0,3.0,Nigeria
NGA_TCH_00000049_WL_026,NGA_TCH_00000049,2025-05-30 23:15:34.341111,Present,2.0,5.0,Nigeria
NGA_TCH_00001874_WL_002,NGA_TCH_00001874,2025-06-23 23:15:42.037234,Present,7.0,1.0,Nigeria
NGA_TCH_00000219_WL_021,NGA_TCH_00000219,2025-10-17 23:15:35.080073,Present,7.0,1.0,Nigeria
NGA_TCH_00002077_WL_044,NGA_TCH_00002077,2025-06-03 23:15:43.005915,Present,2.0,4.0,Nigeria
NGA_TCH_00001976_WL_006,NGA_TCH_00001976,2025-05-03 23:15:42.539214,Present,6.0,5.0,Nigeria
NGA_TCH_00000156_WL_022,NGA_TCH_00000156,2025-07-08 23:15:34.825616,Present,2.0,,Nigeria
NGA_TCH_00002080_WL_003,NGA_TCH_00002080,2025-08-09 23:15:43.014054,Training,0.0,0.0,Nigeria
NGA_TCH_00000982_WL_017,NGA_TCH_00000982,2025-06-20 23:15:38.298220,On Leave,,0.0,Nigeria
NGA_TCH_00000240_WL_024,NGA_TCH_00000240,2025-05-23 23:15:35.172591,Present,0.0,4.0,Nigeria
NGA_TCH_00000178_WL_028,NGA_TCH_00000178,2025-09-08 23:15:34.916083,Present,6.0,5.0,Nigeria
NGA_TCH_00001600_WL_032,NGA_TCH_00001600,2025-06-30 23:15:40.916246,Present,6.0,5.0,Nigeria
NGA_TCH_00001246_WL_018,NGA_TCH_00001246,2025-05-08 23:15:39.399062,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002088_WL_009,NGA_TCH_00002088,2025-06-23 23:15:43.053337,Present,2.0,5.0,Nigeria
NGA_TCH_00000514_WL_012,NGA_TCH_00000514,2025-10-13 23:15:36.299627,Absent,0.0,0.0,Nigeria
NGA_TCH_00002057_WL_017,NGA_TCH_00002057,2025-10-10 23:15:42.915214,Present,4.0,1.0,Nigeria
NGA_TCH_00000321_WL_013,NGA_TCH_00000321,2025-06-12 23:15:35.509889,Present,7.0,3.0,Nigeria
NGA_TCH_00001500_WL_020,NGA_TCH_00001500,2025-09-20 23:15:40.510774,Present,4.0,2.0,Nigeria
NGA_TCH_00001540_WL_003,NGA_TCH_00001540,2025-09-14 23:15:40.666329,Present,4.0,1.0,Nigeria
NGA_TCH_00001718_WL_012,NGA_TCH_00001718,2025-10-20 23:15:41.394728,Present,7.0,3.0,Nigeria
NGA_TCH_00000119_WL_031,NGA_TCH_00000119,2025-09-22 23:15:34.631228,Present,4.0,0.0,Nigeria
NGA_TCH_00001875_WL_014,NGA_TCH_00001875,2025-09-09 23:15:42.043602,Present,7.0,2.0,Nigeria
NGA_TCH_00000006_WL_035,NGA_TCH_00000006,2025-05-21 23:15:34.162720,Present,2.0,3.0,Nigeria
NGA_TCH_00001079_WL_005,NGA_TCH_00001079,2025-09-08 23:15:38.707153,Present,0.0,0.0,Nigeria
NGA_TCH_00002154_WL_044,NGA_TCH_00002154,2025-07-21 23:15:43.326985,Present,0.0,3.0,Nigeria
NGA_TCH_00000331_WL_005,NGA_TCH_00000331,2025-07-27 23:15:35.548423,Present,0.0,3.0,Nigeria
NGA_TCH_00002559_WL_041,NGA_TCH_00002559,2025-06-07 23:15:45.346852,Present,0.0,1.0,Nigeria
NGA_TCH_00002412_WL_019,NGA_TCH_00002412,2025-09-11 23:15:44.676986,Present,0.0,5.0,Nigeria
NGA_TCH_00000329_WL_005,NGA_TCH_00000329,2025-06-25 23:15:35.541830,Present,6.0,1.0,Nigeria
NGA_TCH_00001807_WL_015,NGA_TCH_00001807,2025-05-17 23:15:41.751117,Present,0.0,4.0,Nigeria
NGA_TCH_00000516_WL_026,NGA_TCH_00000516,2025-09-22 23:15:36.310360,On Leave,0.0,0.0,Nigeria
NGA_TCH_00001681_WL_012,NGA_TCH_00001681,2025-08-08 23:15:41.246598,Present,0.0,1.0,Nigeria
NGA_TCH_00000902_WL_004,NGA_TCH_00000902,2025-09-17 23:15:37.984949,Present,8.0,1.0,Nigeria
NGA_TCH_00001018_WL_039,NGA_TCH_00001018,2025-05-20 23:15:38.454470,Present,6.0,2.0,Nigeria
NGA_TCH_00002001_WL_023,NGA_TCH_00002001,2025-06-13 23:15:42.664478,Present,2.0,4.0,Nigeria
NGA_TCH_00001951_WL_019,NGA_TCH_00001951,2025-08-24 23:15:42.421881,Present,8.0,2.0,Nigeria
NGA_TCH_00001253_WL_015,NGA_TCH_00001253,2025-07-06 23:15:39.426500,Present,1.0,2.0,Nigeria
NGA_TCH_00001118_WL_019,NGA_TCH_00001118,2025-09-22 23:15:38.863774,Present,3.0,5.0,Nigeria
NGA_TCH_00002035_WL_010,NGA_TCH_00002035,2025-09-20 23:15:42.817258,On Leave,0.0,0.0,Nigeria
NGA_TCH_00001450_WL_012,NGA_TCH_00001450,2025-05-30 23:15:40.300321,Present,5.0,4.0,Nigeria
NGA_TCH_00001409_WL_007,NGA_TCH_00001409,2025-07-07 23:15:40.061910,Present,5.0,3.0,Nigeria
NGA_TCH_00002469_WL_045,NGA_TCH_00002469,2025-06-23 23:15:44.929216,Present,0.0,5.0,
NGA_TCH_00001725_WL_031,NGA_TCH_00001725,2025-10-19 23:15:41.427478,Present,1.0,2.0,Nigeria
NGA_TCH_00001719_WL_007,NGA_TCH_00001719,2025-08-23 23:15:41.397714,Present,1.0,5.0,Nigeria
NGA_TCH_00000002_WL_018,NGA_TCH_00000002,2025-08-23 23:15:34.144489,Present,8.0,3.0,Nigeria
NGA_TCH_00002196_WL_011,NGA_TCH_00002196,2025-05-15 23:15:43.519940,Present,8.0,0.0,Nigeria
NGA_TCH_00001468_WL_022,NGA_TCH_00001468,2025-10-03 23:15:40.384909,Present,7.0,,Nigeria
NGA_TCH_00002338_WL_017,NGA_TCH_00002338,2025-05-22 23:15:44.329554,Present,0.0,2.0,Nigeria
NGA_TCH_00001237_WL_019,NGA_TCH_00001237,2025-06-25 23:15:39.360729,Present,1.0,5.0,Nigeria
NGA_TCH_00002716_WL_043,NGA_TCH_00002716,2025-09-22 23:15:45.993965,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002523_WL_020,NGA_TCH_00002523,2025-05-25 23:15:45.170899,Present,6.0,0.0,Nigeria
NGA_TCH_00001757_WL_008,NGA_TCH_00001757,2025-05-30 23:15:41.543209,Present,,2.0,Nigeria
NGA_TCH_00000874_WL_035,NGA_TCH_00000874,2025-07-29 23:15:37.849835,Present,3.0,2.0,Nigeria
NGA_TCH_00001436_WL_030,NGA_TCH_00001436,2025-09-11 23:15:40.171244,Present,2.0,4.0,Nigeria
NGA_TCH_00002127_WL_034,NGA_TCH_00002127,2025-09-22 23:15:43.223076,Present,8.0,3.0,Nigeria
NGA_TCH_00000360_WL_002,NGA_TCH_00000360,2025-09-15 23:15:35.664203,Absent,,0.0,Nigeria
NGA_TCH_00001036_WL_004,NGA_TCH_00001036,2025-08-14 23:15:38.526640,Present,6.0,5.0,Nigeria
NGA_TCH_00000282_WL_015,NGA_TCH_00000282,2025-07-07 23:15:35.342429,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000517_WL_019,NGA_TCH_00000517,2025-07-28 23:15:36.315110,Present,7.0,2.0,Nigeria
NGA_TCH_00002632_WL_010,NGA_TCH_00002632,2025-07-01 23:15:45.650693,Present,6.0,5.0,
NGA_TCH_00002587_WL_026,NGA_TCH_00002587,2025-08-18 23:15:45.471497,Present,7.0,1.0,Nigeria
NGA_TCH_00000349_WL_008,NGA_TCH_00000349,2025-07-14 23:15:35.624673,Present,2.0,4.0,Nigeria
NGA_TCH_00002709_WL_029,NGA_TCH_00002709,2025-09-10 23:15:45.963654,Present,8.0,1.0,
NGA_TCH_00000959_WL_003,NGA_TCH_00000959,2025-10-02 23:15:38.208030,Present,2.0,0.0,Nigeria
NGA_TCH_00000034_WL_010,NGA_TCH_00000034,2025-08-16 23:15:34.280767,Present,5.0,1.0,Nigeria
NGA_TCH_00000573_WL_012,NGA_TCH_00000573,2025-06-27 23:15:36.540009,Present,3.0,,Nigeria
NGA_TCH_00002221_WL_028,NGA_TCH_00002221,2025-08-15 23:15:43.660133,Present,4.0,2.0,Nigeria
NGA_TCH_00001143_WL_003,NGA_TCH_00001143,2025-07-25 23:15:38.968569,Absent,0.0,0.0,Nigeria
NGA_TCH_00001439_WL_016,NGA_TCH_00001439,2025-06-01 23:15:40.182348,Present,6.0,1.0,Nigeria
NGA_TCH_00001855_WL_019,NGA_TCH_00001855,2025-06-27 23:15:41.944130,Present,7.0,4.0,Nigeria
NGA_TCH_00002810_WL_024,NGA_TCH_00002810,2025-06-11 23:15:46.681561,Present,5.0,4.0,Nigeria
NGA_TCH_00002389_WL_018,NGA_TCH_00002389,2025-05-21 23:15:44.575920,Present,5.0,2.0,Nigeria
NGA_TCH_00001012_WL_016,NGA_TCH_00001012,2025-09-18 23:15:38.424950,Present,0.0,3.0,Nigeria
NGA_TCH_00002177_WL_004,NGA_TCH_00002177,2025-05-27 23:15:43.433144,Present,1.0,5.0,Nigeria
NGA_TCH_00000029_WL_015,NGA_TCH_00000029,2025-07-29 23:15:34.260117,Present,5.0,1.0,Nigeria
NGA_TCH_00002790_WL_016,NGA_TCH_00002790,2025-10-14 23:15:46.410619,Present,0.0,4.0,Nigeria
NGA_TCH_00000170_WL_010,NGA_TCH_00000170,2025-05-17 23:15:34.881951,Present,2.0,4.0,Nigeria
NGA_TCH_00001631_WL_034,NGA_TCH_00001631,2025-06-24 23:15:41.043161,Present,0.0,4.0,Nigeria
NGA_TCH_00000225_WL_011,NGA_TCH_00000225,2025-08-31 23:15:35.105178,Present,2.0,1.0,Nigeria
NGA_TCH_00002494_WL_034,NGA_TCH_00002494,2025-05-18 23:15:45.052046,Present,6.0,5.0,Nigeria
NGA_TCH_00000495_WL_008,NGA_TCH_00000495,2025-09-22 23:15:36.221159,Present,7.0,1.0,Nigeria
NGA_TCH_00001500_WL_017,NGA_TCH_00001500,2025-06-03 23:15:40.510496,Present,5.0,2.0,Nigeria
NGA_TCH_00000315_WL_000,NGA_TCH_00000315,2025-07-15 23:15:35.483061,Present,4.0,4.0,Nigeria
NGA_TCH_00002765_WL_039,NGA_TCH_00002765,2025-09-12 23:15:46.212283,Present,1.0,1.0,Nigeria
